Headline,Body ID,Stance,Agree,Disagree,Discuss,Unrelated
"a new trend in carjacking involves the theft of your license plates by robbers who later lure you into a carjacking by pretending they ""found"" your tags. see example( s )",6441,agree,0.4833178150000001,0.010804281,0.472919485,0.032958415
"a new trend in carjacking involves the theft of your license plates by robbers who later lure you into a carjacking by pretending they ""found"" your tags. see example( s )",6442,agree,0.47218025,0.054705109,0.133602832,0.33951181
former trump campaign official carl paladino said he hopes president obama dies of mad cow disease and first lady michelle obama goes to live in a cave in africa with a gorilla. see example( s ),6443,discuss,0.173031965,0.09146490677500001,0.40975458600000003,0.32574853248400004
doctors are now saying menstrual cramps are as painful as heart attacks.,6444,discuss,0.320485805,0.01342797275,0.66067874,0.0054075121457499995
doctors are now saying menstrual cramps are as painful as heart attacks.,6445,discuss,0.115283588,0.0207857195,0.842406225,0.021524464
doctors are now saying menstrual cramps are as painful as heart attacks.,6446,unrelated,0.041068818835,0.018537040575,0.15437775787500002,0.786016345
doctors are now saying menstrual cramps are as painful as heart attacks.,6447,agree,0.420231415,0.0153329917,0.38173333,0.182702246573
liquor and wine are illegal in the u.s. unless they are radioactive.,6448,unrelated,0.13129241299199998,0.05484278463835,0.013754158735,0.8001106499999999
liquor and wine are illegal in the u.s. unless they are radioactive.,6449,unrelated,0.20445291805,0.0735961052,0.0259310946,0.696019875
liquor and wine are illegal in the u.s. unless they are radioactive.,6450,unrelated,0.223425447535,0.051400899575,0.027317324645,0.6978563849999999
liquor and wine are illegal in the u.s. unless they are radioactive.,6451,unrelated,0.13911657635,0.04331367463000001,0.029771127,0.78779862
liquor and wine are illegal in the u.s. unless they are radioactive.,6452,unrelated,0.41341134005,0.040315527433,0.046277072249999995,0.49999609505000003
fox news is well above both cnn and msnbc in television viewership and has increased their lead since the 2016 election.,6453,discuss,0.190266895,0.3572678665,0.38256078649999997,0.06990441535925
fox news is well above both cnn and msnbc in television viewership and has increased their lead since the 2016 election.,6454,disagree,0.314853105,0.37246624,0.215498075,0.0971826012
fox news is well above both cnn and msnbc in television viewership and has increased their lead since the 2016 election.,6455,agree,0.4984834650000001,0.3769092135,0.094156125,0.030451168460499996
"a ""child-like"" painting by joan miro sold for $37 million.",6456,agree,0.548926545,0.0391029888,0.28476890850000003,0.1272015199575
"an image shows a real flyer for a ""freedom concert"" scheduled for inauguration day.",6457,discuss,0.24583715,0.171420587,0.569174935,0.01356735115
the city of las vegas is now powered completely by renewable energy.,6458,agree,0.5401537599999999,0.034489046499999995,0.3790688915,0.0462883042945
amazon is taking part in a collection effort for goodwill. see example( s ),6459,unrelated,0.05790370553817501,0.023982511955900003,0.008221799568,0.90989195
amazon is taking part in a collection effort for goodwill. see example( s ),6460,unrelated,0.0860397373352,0.046679368007375,0.0223515501438,0.84492935
amazon is taking part in a collection effort for goodwill. see example( s ),6461,unrelated,0.099927554425,0.045214397010000004,0.045851294725000005,0.8090067750000001
diners are legally obligated to pay mandatory service charges or tips which appear on their checks. see example( s ),6462,discuss,0.13932579,0.06965328900000001,0.686056,0.104964894125
diners are legally obligated to pay mandatory service charges or tips which appear on their checks. see example( s ),6463,unrelated,0.0741986805,0.03053085105,0.2725411135,0.622729345
diners are legally obligated to pay mandatory service charges or tips which appear on their checks. see example( s ),6464,discuss,0.151309255,0.007076354750000001,0.4211820325,0.42043238345
diners are legally obligated to pay mandatory service charges or tips which appear on their checks. see example( s ),6465,discuss,0.0832564405,0.011788187299999999,0.489506255,0.41544910917499994
diners are legally obligated to pay mandatory service charges or tips which appear on their checks. see example( s ),6466,unrelated,0.06206151005,0.025936092015,0.285744651,0.62625781
diners are legally obligated to pay mandatory service charges or tips which appear on their checks. see example( s ),6467,agree,0.421480235,0.030507257000000003,0.24457489,0.303437629965
diners are legally obligated to pay mandatory service charges or tips which appear on their checks. see example( s ),6468,discuss,0.33881596,0.0258750588,0.5885991,0.046709888520000006
diners are legally obligated to pay mandatory service charges or tips which appear on their checks. see example( s ),6469,unrelated,0.161877398,0.027498439500000003,0.40358732,0.40703685100000003
all living former presidents have refused to attend donald trump's inauguration. see example( s ),6470,discuss,0.17858112,0.070823893,0.3997460595,0.35084897554250005
all living former presidents have refused to attend donald trump's inauguration. see example( s ),6471,agree,0.338662644,0.3123191475,0.16262267565,0.1863955193875
all living former presidents have refused to attend donald trump's inauguration. see example( s ),6472,unrelated,0.29188265,0.0929064954,0.2320531655,0.3831576887485
"neil degrasse tyson said his interest in ""astrological [physics]"" stemmed from his experience stealing and consuming large quantities of lsd as a young teen in harlem.",6473,discuss,0.0500816915,0.4685952779000001,0.470487331,0.0108356602
"multiple precincts in detroit reported more votes than voters in the 2016 general election, suggesting voter or electoral fraud. see example( s )",6474,unrelated,0.00158722967,0.001316538765485,0.030245445340000007,0.96685075
a headstone marking the burial site of a 4-year-old boy was removed because its shape violated cemetery rules.,6475,unrelated,0.023713807505,0.44320530588920004,0.007258727485,0.5258221750000001
"telling siri to ""charge my phone to 100 percent"" will cause the virtual assistant to surreptitiously dial 911 or summon emergency services. see example( s )",6476,agree,0.3918872000000001,0.13542803960000002,0.24938984,0.22329492226
"telling siri to ""charge my phone to 100 percent"" will cause the virtual assistant to surreptitiously dial 911 or summon emergency services. see example( s )",6477,agree,0.32089787,0.169534947,0.296892545,0.21267463929000002
"telling siri to ""charge my phone to 100 percent"" will cause the virtual assistant to surreptitiously dial 911 or summon emergency services. see example( s )",6478,discuss,0.28283705,0.1180214835,0.3957215515,0.2034199016
a photograph shows a young carrie fisher watching her mother debbie reynolds perform onstage.,6479,agree,0.52293208,0.0194792395,0.40662701,0.05096161436
a photograph shows a young carrie fisher watching her mother debbie reynolds perform onstage.,6480,unrelated,0.10791879512460001,0.0143467214195,0.0073500318649999995,0.870384485
a photograph shows a young carrie fisher watching her mother debbie reynolds perform onstage.,6481,agree,0.84107202,0.0288822475,0.079238705,0.050806979282500005
black police officers are more likely to kill black people.,6482,unrelated,0.029642516055000002,0.003922262052,0.0008361398999999999,0.96559906
black police officers are more likely to kill black people.,6483,unrelated,0.019907731833,0.0033077717569000003,0.00038944233,0.97639498
black police officers are more likely to kill black people.,6484,agree,0.454043405,0.035608826,0.154070113,0.356277655
actor john amos died from a heart attack on 28 december 2016.,6485,unrelated,0.415561069,0.0123715755,0.08412838118999999,0.48793895357
"carrie fisher contributed script revisions during the filming of ""the empire strikes back""",6486,discuss,0.37488309999999997,0.138799124,0.43769840000000004,0.048619349560000004
"carrie fisher contributed script revisions during the filming of ""the empire strikes back""",6487,agree,0.7661514250000001,0.1082429345,0.08088541,0.044720194086999995
"carrie fisher contributed script revisions during the filming of ""the empire strikes back""",6488,agree,0.41690994,0.13532142,0.4054321,0.042336563134000006
the federal government passed a law permitting police officers to shoot dogs if they bark or move. see example( s ),6489,unrelated,0.2491225960906,0.011452796752799999,0.0282602132735,0.71116441
the federal government passed a law permitting police officers to shoot dogs if they bark or move. see example( s ),6490,discuss,0.33592989,0.00242144215,0.48199341,0.179655242067
the federal government passed a law permitting police officers to shoot dogs if they bark or move. see example( s ),6491,discuss,0.484481775,0.00687160858,0.5053204785000001,0.00332612673075
a woman named catherine elizabeth clennan is genuinely seeking several million dollars via gofundme to live her dream life. see example( s ),6492,unrelated,0.420542363155,0.005699200922,0.007650134100000001,0.566108315
the wisconsin department of natural resources’ webpage regarding climate change’s potential effects on the great lakes was scrubbed of references to the word ‘climate’.,6493,agree,0.65377838,0.118997715,0.0589429235,0.16828094206150002
